country_host,name,requirements,study_field,study_level,url
España,"Becas Santander Estudios – Máster Universidad Carlos III de Madrid, 2021-2022","1. Podrán solicitar las ayudas al estudio reguladas en la presente convocatoria las personas que estén en posesión de un título universitario de Graduado, Licenciado, Ingeniero, Arquitecto o equivalente, o bien que sean estudiantes de último curso de un programa de Grado y estén en condiciones de obtener el título con anterioridad al momento de adjudicación de las ayudas.,2. Para ello, además del requisito anterior, las personas que soliciten las ayudas deberán acreditar su admisión o, en su defecto, presentar la solicitud de admisión en un programa de Máster Universitario cuya superación permita el acceso a un programa de Doctorado adscrito a una de las ramas de conocimiento de alguno de los Departamentos que figuran en el Anexo I de la convocatoria.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-santander-estudios-master-universidad-carlos-iii-de-madrid-a2234/
"Alemania,Argentina,Australia,Austria,Bélgica,Bolivia,Brasil,Canadá,Chile,China,Colombia,Corea del Sur,Costa Rica,Cuba,Dinamarca,la República Dominicana,Ecuador,El Salvador,España,Estados Unidos,Finlandia,Francia,Guatemala,Holanda,Honduras,Irlanda,Israel,Italia,Japón,México,Nicaragua,Nueva Zelanda,Perú,Puerto Rico,el Reino Unido,Rusia,Singapur,Suecia,Suiza,Uruguay,Venezuela,otros países","Beca para estudios de Sostenibilidad, 2022","1. Estar aplicando (o planeando aplicar) a un programa de maestría que puede ayudarlo a hacer el mundo más sostenible.,2. Ha solicitado (o solicitará) su ingreso en un programa comience a más tardar en enero de 2023.,3. Estar estudiando un programa que no sea en línea.,4. Debe cumplir con los requisitos de ingreso a la universidad o escuela de posgrado, que incluyen:,4.1. Tener un título universitario válido.,4.2. Cumplir con los requisitos de idioma para el programa.,4.3. Tener o ser elegible para solicitar una visa de estudio (si corresponde).,5. Debe cumplir con estos requisitos de elegibilidad para ser considerado para esta beca. Si no cumple con los requisitos de elegibilidad, descalificaremos su solicitud.,6. Las solicitudes deben presentarse en inglés o danés. No se considerarán las solicitudes en otros idiomas.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/beca-para-estudios-de-sostenibilidad-en-dinamarca-a1805/
Canadá,"Programa de reducción de colegiatura en universidades de Quebec para programas de posgrado para colombianos, 2021","1. El aspirante debe ser mayor de 23 años y menor de 65 años.,2. Tener un promedio mínimo de notas de PREGRADO (para el caso de maestría) o de MAESTRÍA (para el caso de doctorado) de 3,7/5,0.,3. NO se aceptan certificados de especializaciones.,4. Contar preferiblemente con mínimo 1 año de experiencia profesional certificado por una universidad, centro de investigación científica, un centro de desarrollo tecnológico o una empresa colombiana del sector público o privado.,5. El aspirante debe contar con ADMISIÓN DEFINITIVA en un programa de maestría o de doctorado (según el caso), en una universidad quebequense para el trimestre de otoño 2021.,6. Poseer excelentes conocimientos de francés o de inglés (de acuerdo con los niveles exigidos por las diferentes universidades).,7. El aspirante debe gozar de buena salud física y mental.","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/programa-de-reduccion-de-colegiatura-en-universidades-de-quebec-para-programas-de-posgrado-para-colombianos-a1540/
España,"Becas OIJ – Editeca de maestría, 2021","1. Estudiantes: Termina tu formación especializándote en la tecnología BIM, y asegurarte el éxito de tener una profesión internacionalmente demandada.,2. Empresas o estudios: Para empresas que quieran estar al día en la forma de trabajo colaborativo BIM o BIM Manager, para conseguir mejor calidad en sus servicios.,3. Arquitectos, delineantes: Da el salto profesional que necesitas, especializándote en BIM. Tendrás muchas más posibilidades de crecer profesionalmente.,4. Ingenieros: Para profesionales del sector de la ingeniería que quieran utilizar BIM en sus proyectos industriales y del sector de la construcción.",ciencias de la computación,Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-oij-editeca-de-maestria-a2145/
"online,España","Becas OIJ – Universidad Alfonso X El Sabio de maestrías, 2021","¿QUIÉN PUEDE ACCEDER A LA BECA?,1. Puede optar toda persona joven de los 23 países miembros de la comunidad OIJ.,2. Para ser beneficiario de la Beca, el candidato deberá haber finalizado sus estudios de Grado o Licenciatura universitarios y el proceso de ingreso en UAX, habiendo sido admitido por la Universidad en uno de los posgrados europeos (Maestría Oficiales) que aplican a la Beca. Una vez sea admitido, UAX expedirá en su favor una carta de admisión.,3. Para poder acceder a estas Maestrías es requisito indispensable contar con Pregrado nivel profesional / Licenciatura.",ciencias de la computación,Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-oij-universidad-alfonso-x-el-sabio-de-maestrias-a2181/
Corea del Sur,"Becas SNU President Fellowship, de la Universidad Nacional de Seúl en Corea, 2021 (otoño)","1. Ser ciudadano de un país en desarrollo.,2. Que deseen realizar estudios de doctorado en Corea del Sur.,3. IMPORTANTE: Ni el candidato ni sus padres pueden tener nacionalidad coreana.,4. Tener el título habilitante correspondiente de acuerdo al programa que está aplicando.,5. Para Administración de empresas, Gestión de Arte de Programas Interdisciplinarios de la Facultad de Bellas Artes los postulantes deberán tener TOPIK nivel 6.,NOTA: Es importante mencionar que, para poder aplicar a la beca, el solicitante debe primero ser admitido a Seoul National University (SNU).,ELEGIBILIDAD A BECA,1. Ser profesor de una universidad importante en un país en desarrollo SIN un doctorado.,2. Ser un estudiante recién admitido en SNU como Ph.D. estudiante para los semestres de otoño de 2021.,3. Se recomienda revisar el proceso para reconocimiento de títulos extranjeros. Mayor información puede encontrar en el siguiente enlace: https://siau.senescyt.gob.ec/proceso/registro-de-titulos-extranjeros/","ciencias de la computación,Ingeniería",Doctorado,https://becas-sin-fronteras.com/beca/becas-de-doctorado-universidad-nacional-de-seul-a0629/
España,"Becas UAH-BSCH Miguel de Cervantes de residencia y para estudios de máster UAH, 2021-2022","1. Los candidatos deberán estar en posesión del título de grado o de licenciado o del nivel académico que les faculte en su país de origen para el acceso a estudios de Máster.,2. Los candidatos residentes en España deben tener su residencia habitual en una localidad que no pertenezca al ámbito de actuación directo a la Universidad de Alcalá: La Comunidad de Madrid y la provincia de Guadalajara (España),3. Para cualquier duda relacionada con estos requisitos consultar con la Escuela de Posgrado en info.postgrado@uah.es.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-uah-bsch-miguel-de-cervantes-residencia-y-para-estudios-de-master-uah-a0085/
online,"Becas OIJ – ENyD de la Universidad Europea Miguel de Cervantes, 2021","1. Para ser beneficiario de la beca, el/la candidato/a deberá haber finalizado el proceso de admisión y haber sido admitido/a en el programa de estudios.,2. Cumplir con los requisitos y/o condiciones establecidos en la Convocatoria, incluyendo el envío de documentos solicitados legítimos y válidos. En caso de que una postulación incumpla con este requisito, será considerada inelegible.,3. Ser Titulado Universitario.",ciencias de la computación,Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-oij-enyd-de-la-universidad-europea-miguel-de-cervantes-a2169/
España,"Becas para cursar Másteres Universitarios en la Universidad de Málaga – Becas AUIP, 2021-2022","1. Ser egresados en un área de conocimiento afín al Máster solicitado y estar vinculados, ya sea como egresado o como docente, a instituciones del ámbito latinoamericano asociadas a la AUIP.,2. Estar en posesión de un título que faculte en el país expedidor para acceder a estudios de Máster.,3. Los aspirantes a las ayudas podrán señalar, por orden de preferencia, hasta tres másteres de su interés.,4. Estas ayudas son incompatibles con otras ayudas para el mismo fin.,5. No haber sido beneficiario/a de la misma ayuda en anteriores convocatorias.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-para-cursar-masteres-universitarios-en-la-universidad-de-malaga-becas-auip-a0235/
España,"Becas IED Design Talent, 2021 – España","1. Participantes. Podrán participar personas físicas de cualquier nacionalidad, a partir de 16 años de edad (que estén en posesión del título de bachillerato o que finalicen los estudios de bachillerato o equivalente en el curso académico 2020/21),que quieran acceder al primer curso de las titulaciones con opción a beca del IED Madrid, IED Barcelona e IED Bilbao.,2. Trabajos. Los trabajos presentados tendrán que ser originales e inéditos, no premiados en anteriores convocatorias a becas o premios y creadas ex profeso para la participación en las becas para los programas undergraduate del IED Madrid, IED Barcelona o IED Bilbao.",ciencias de la computación,Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-espana-diseno-ied-madrid-10455/
Indonesia,"Becas KNB – ITS Surabaya, Gobierno de Indonesia, 2021","REQUISITOS GENERALES,1. La edad máxima para solicitar la beca es de 35 años.,2. El solicitante debe tener una licenciatura aprobada por el respectivo Ministerio de Educación y Cultura para (el titular de la maestría no es elegible para postularse),3. El solicitante debe tener un puntaje mínimo de TOEFL IBT de 80 o un puntaje IELTS de 6.0 (o cualquier otra prueba de dominio del inglés con puntaje equivalente),4. El solicitante debe tener un GPA mínimo de 3.25.","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-knb-its-surabaya-gobierno-de-indonesia-a2217/
Indonesia,"Becas KNB, Gobierno de Indonesia, 2021","REQUISITOS PARA LA BECA DE DOCTORADO,1. La edad máxima para solicitar la beca es de 40 años.,2. Tener un título de maestría (proporcione el certificado de grado escaneado y las transcripciones académicas en inglés). Tenga en cuenta que el titular de un doctorado no es elegible para postularse.,3. Obtenga una carta de recomendación de la investigación potencial supervisor en una de las universidades colaboradoras de la beca KNB.,4. Proporcione una declaración de propósito que al menos indique el propósito de sus estudios, el origen de sus intereses en estudiar en Indonesia y seguir el tema de investigación elegido y sus planes para el futuro académico.,5. Tener un puntaje de TOEFL o IELTS (u otra prueba certificada de dominio del inglés) de 90 TOEFL IBT o 7.0 IELTS o equivalente (el certificado debe obtenerse dentro de los últimos 2 años).,6. Complete el formulario de solicitud en línea.,REQUISITOS PARA LA BECA DE MASTER,a. La edad máxima para solicitar la beca es de 35 años.,b. Tener una licenciatura (proporcione el certificado de grado escaneado y las transcripciones académicas en inglés). Tenga en cuenta que el titular de la maestría no es elegible para solicitar la beca de maestría.,c. Tener al menos el puntaje IBT TOEFL de 80, o el puntaje IELTS de 6.0, o TOEIC puntuación de 700 (el certificado debe obtenerse en los últimos 2 años).,d. Proporcione la carta de recomendación para solicitar la beca KNB de la Embajada de Indonesia o del Consulado General de Indonesia.,e. Proporcione una carta de recomendación para solicitar la beca KNB del empleador / supervisor inmediato.,f. Proporcionar una carta de recomendación académica de escuelas anteriores.,g. Prueba de ciudadanía (pasaporte oficial o identificación personal).,h. Complete el formulario de solicitud en línea.,REQUISITOS PARA BECAS DE LICENCIATURA,1. La edad máxima para solicitar la beca es de 25 años.,2. Tener un título de escuela secundaria (proporcione el certificado de grado escaneado y las transcripciones académicas en inglés). Tenga en cuenta que el titular de la maestría no es elegible para solicitar la beca de maestría.,3. Tener el puntaje de la prueba de dominio del inglés de la siguiente manera: IBT TOEFL de 80,,4. IELTS de 6.0, TOEIC de 700 (el certificado debe obtenerse en los últimos 2 años).,5. Proporcionar la carta de recomendación para solicitar la beca KNB de la Embajada de Indonesia o del Consulado General de Indonesia.,6. Proporcione una carta de recomendación para solicitar la beca KNB del empleador / supervisor inmediato.,7. Proporcionar una carta de recomendación académica de escuelas anteriores.,8. Prueba de ciudadanía (pasaporte oficial o identificación personal).,9. Complete el formulario de solicitud en línea.","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-knb-gobierno-de-indonesia-a0326/
